courseCode,title,cycle,section,credits,session,grading,teacher,language,grade,numReviews
CH-621(2),Perspectives in Modern Organic Chemistry,doctoral_school,EDCH,1,Term paper,,"Cramer, Vacat, Zhu",EN,0.0,0
CH-632,Principles and Applications of X-ray Diffraction,doctoral_school,EDCH,2,Oral,,Schouwink,EN,0.0,0
CH-630(1),Seminars in Physical Chemistry,doctoral_school,EDCH,1,Term paper,,Profs divers,EN,0.0,0
CH-630(2),Seminars in Physical Chemistry,doctoral_school,EDCH,1,Term paper,,Profs divers,EN,0.0,0
CH-802,Summer School on Theoretical modelling nanoscale,doctoral_school,EDCH,2,Oral,,"Ceriotti, Various lecturers",EN,0.0,0
CH-622,Synergism between Art of Total Synthesis and High Level Strategic Design,doctoral_school,EDCH,2,Multiple,,Zhu,EN,0.0,0
ENG-619,Information literacy for chemists,doctoral_school,EDCH,1,Project report,,Borel,EN,0.0,0
ENG-613(3),Scientific Writing,doctoral_school,EDCH,1,Project report,,Bless,EN,0.0,0
ENG-613(1),Scientific Writing,doctoral_school,EDCH,1,Project report,,Bless,EN,0.0,0
ENG-613(2),Scientific Writing,doctoral_school,EDCH,1,Project report,,Bless,EN,0.0,0
EE-619,Advanced topics in network neuroscience,doctoral_school,EDEE,2,Written,,Amico,EN,0.0,0
BIO-641,Data Science applications in Neuroimaging,doctoral_school,EDNE,2,Written,,Dayan,EN,0.0,0
BIO-645,Introduction to open & reproducible Data Science,doctoral_school,EDNE,2,Written,,Dayan,EN,0.0,0
PHYS-754,Lecture series on scientific machine learning,doctoral_school,EDPY,2,Oral presentation,,"Carleo, Ceriotti, Corminboeuf, De Los Rios, Mathis, Wyart, Zdeborová",EN,0.0,0
BIO-615,Neural circuits for reward and aversion learning,doctoral_school,EDNE,2,During the semester,,"Kochubey, Petersen, Schneggenburger, Tamura",EN,0.0,0
BIO-652,Planning your scientific journey,doctoral_school,EDNE,1,Written & Oral,,Ramdya,EN,0.0,0
BIO-693(10),State of the Art Topics in Neuroscience X,doctoral_school,EDNE,1,Oral presentation,,"Gräff, Invited lecturers, Sandi Perez",EN,0.0,0
BIO-610,State of the Art Topics in Neuroscience XI,doctoral_school,EDNE,1,Written & Oral,,"Invited lecturers, Petersen",EN,0.0,0
BIO-642,State of the Art Topics in Neuroscience XIII,doctoral_school,EDNE,1,Term paper,,Gerstner,EN,0.0,0
BIO-692,Symmetry and Conservation in the Cell,doctoral_school,EDNE,3,Multiple,,Shillcock,EN,0.0,0
BIO-699(n),Training Rotation,doctoral_school,EDNE,1,Project report,,Profs divers,EN,0.0,0
PHYS-719,Advanced biomedical imaging methods and instrumentation,doctoral_school,EDPY,4,Term paper,,"Gruetter, Lanz, Mishkovsky",EN,0.0,0
PHYS-602,Nanophotonics and plasmonics,doctoral_school,EDPO,3,Oral presentation,,Martin,EN,0.0,0
PHYS-607,Nonlinear fibre optics,doctoral_school,EDPO,2,Oral presentation,,"Brès, Thévenaz",EN,0.0,0
PHYS-610,Nonlinear Spectroscopy,doctoral_school,EDPO,3,Written,,Roke,EN,0.0,0
MICRO-608,Optical Computing,doctoral_school,EDPO,1,Term paper,,"Moser, Psaltis",EN,0.0,0
PHYS-605,Photonic crystals,doctoral_school,EDPO,3,Oral,,Houdré,EN,0.0,0
PHYS-635,Semiconductor photonics and quantum structures,doctoral_school,EDPO,2,Oral,,Grandjean,EN,0.0,0
PHYS-631,Fundamentals of superresolution optical microscopy and Scanning Probe Microscopy,doctoral_school,EDPY,2,Multiple,,Sekatski,EN,0.0,0
PHYS-755,Introduction to topological phases,doctoral_school,EDPY,3,Oral,,"Delplace, Fleury",EN,0.0,0
PHYS-627,Magnetic and semiconducting nanostructures,doctoral_school,EDPY,3,Oral,,"Butté, Rusponi",EN,0.0,0
MICRO-605,Optical MEMS and micro-optics,doctoral_school,EDMI,1,Oral,,"Ataman, Herzig",EN,0.0,0
PHYS-801,Fundamental studies on aqueous interfaces,doctoral_school,EDPO,1,Oral presentation,,Roke,EN,0.0,0
AR-705,Baukultur and the culture of transition,doctoral_school,EDAR,1,Oral presentation,,"Bourdon, Invited lecturers, Viganò",FR/EN,0.0,0
AR-666,Contemporary modernity,doctoral_school,EDAR,1,Oral presentation,,"Cogato Lanza, van Gerrewey",EN,0.0,0
AR-616,EDAR thesis writing workshop,doctoral_school,EDAR,1,Term paper,,"Bakke, Sgier",FR/EN,0.0,0
AR-603,Enjeux de la recherche-création,doctoral_school,EDAR,2,Term paper,,Nova,FR,0.0,0
AR-622,Interrogating heritage and creativity,doctoral_school,EDAR,3,Written & Oral,,"Graezer Bideau, Invited lecturers, Larsen",EN,0.0,0
AR-602,Introduction to research I,doctoral_school,EDAR,2,Written,,"Cogato Lanza, Pattaroni",FR/EN,0.0,0
AR-604,Introduction to research II,doctoral_school,EDAR,2,Written,,"Cogato Lanza, Pattaroni",FR/EN,0.0,0
AR-618,La recherche en/du commun,doctoral_school,EDAR,2,Oral presentation,,"Desvoignes, Invited lecturers, Pattaroni",FR,0.0,0
AR-624,Postmodern ?,doctoral_school,EDAR,1,Oral,,"Braghieri, Cogato Lanza",FR/EN,0.0,0
AR-701,Réinventer les rives urbaines ?,doctoral_school,EDAR,1,Project report,,"Laprise, Rey",FR,0.0,0
AR-700,Spatial transformation as social movement,doctoral_school,EDAR,2,Written & Oral,,Declerck,EN,0.0,0
AR-611,Transition workshop 2021,doctoral_school,EDAR,5,Term paper,,"Binder Signer, Invited lecturers, Kaufmann, Mantziaras",EN,0.0,0
AR-629,Transition workshop 2022 / Theory masterclass,doctoral_school,EDAR,3,Term paper,,"Binder Signer, Invited lecturers, Kaufmann, Mantziaras",EN,0.0,0
AR-628,Transition workshop 2022,doctoral_school,EDAR,5,Term paper,,"Binder Signer, Invited lecturers, Kaufmann, Mantziaras",EN,0.0,0
AR-626,Architectures en crise,doctoral_school,EDAR,4,Term paper,,"Aprea, Invited lecturers, Tirone Chabert",FR,0.0,0
AR-619,Designing cities in a changing world,doctoral_school,EDAR,3,Written & Oral,,"Barcelloni Corte, Cogato Lanza, Invited lecturers, Viganò",EN,0.0,0
AR-613,Quartiers en transition,doctoral_school,EDAR,3,Project report,,"Invited lecturers, Lufkin, Rey",FR,0.0,0
AR-801,Transects through alpine water landscapes,doctoral_school,EDAR,2,Oral presentation,,Viganò,EN,0.0,0
MICRO-700,Advanced analog IC design,doctoral_school,EDMI,2,Written & Oral,,Kayal,EN,0.0,0
MICRO-724,Advanced topics in micro- and nanomanufacturing: top-down meets bottom-up,doctoral_school,EDMI,2,Multiple,,"Brugger, Böhringer, Mastrangeli, Perez-Murano",EN,0.0,0
MICRO-614,Electrochemical nano-bio-sensing and bio/CMOS interfaces,doctoral_school,EDMI,1,Project report,,Carrara,EN,0.0,0
MICRO-617,Energy Autonomous Wireless Smart Systems,doctoral_school,EDMI,3,Multiple,,"Burg, Dehollain, Maloberti, Skrivervik Favre",EN,0.0,0
MICRO-704,IC design for robustness,doctoral_school,EDMI,2,Written & Oral,,Kayal,EN,0.0,0
MICRO-705,Low-voltage analog CMOS IC design,doctoral_school,EDMI,2,Written & Oral,,Kayal,EN,0.0,0
MICRO-706,Microfluidics for lab-on-a-chip,doctoral_school,EDMI,1,Term paper,,"Le Gac, de Malsche",EN,0.0,0
MICRO-602,Micro-magnetic field sensors and actuators ,doctoral_school,EDMI,1,Oral,,Boero,EN,0.0,0
MICRO-802,Microsystems for Diagnostics and Healthcare,doctoral_school,EDMI,1,Oral presentation,,Renaud,EN,0.0,0
MICRO-623,Modelling micro-/nano- field effect electron devices,doctoral_school,EDMI,1,Written,,Sallese,EN,0.0,0
MICRO-611,Nanoscale MOSFETs and beyond CMOS devices,doctoral_school,EDMI,1,Oral,,"Ionescu, Moselund",EN,0.0,0
MICRO-712,Piezoelectric bulk and surface acoustic devices,doctoral_school,EDMI,2,Term paper,,"Plesski, Villanueva Torrijo",EN,0.0,0
MICRO-710,PLLs and clock & data recovery,doctoral_school,EDMI,2,Written & Oral,,Kayal,EN,0.0,0
MICRO-709,Power management,doctoral_school,EDMI,2,Written & Oral,,Kayal,EN,0.0,0
MICRO-720,Techniques for Handling Noise and Variability in Analog Circuits,doctoral_school,EDMI,2,Written,,Kayal,EN,0.0,0
MICRO-718,Theoretical Microfluidics,doctoral_school,EDMI,1,Oral,,"Gijs, Lehnert",EN,0.0,0
MICRO-624,Wearables and implantables for personalized and preventive healthcare,doctoral_school,EDMI,2,Written,,"Ionescu, Locca, Tevaearai Stahel",EN,0.0,0
ENG-615,Topics in Autonomous Robotics,doctoral_school,EDRS,4,Project report,,"Alahi, Aloui, Bouri, Floreano, Ijspeert, Micera, Paik, Roshan Zamir, Shea",EN,0.0,0
EE-611,Linear system theory,doctoral_school,EDEE,4,Multiple,,Müllhaupt,EN,0.0,0
ENG-807,Open Science Summer school,doctoral_school,EDRS,2,Project report,,Jones,EN,0.0,0
EE-803,Optimal networked control,doctoral_school,EDEE,1,Oral presentation,,Jones,EN,0.0,0
FIN-609,Asset Pricing,doctoral_school,EDFI,3,Written,,Malamud,EN,0.0,0
FIN-615,Dynamic Asset Pricing,doctoral_school,EDFI,3,Written,,Hugonnier,EN,0.0,0
FIN-607,Empirical Asset Pricing,doctoral_school,EDFI,3,Project report,,Goyal,EN,0.0,0
FIN-700,Empirical Corporate Finance,doctoral_school,EDFI,3,Multiple,,"Fahlenbrach, Schuerhoff",EN,0.0,0
FIN-604,Financial Econometrics I,doctoral_school,EDFI,3,Written,,"Fuster, Jondeau",EN,0.0,0
FIN-616,Financial Econometrics II,doctoral_school,EDFI,3,Written,,Rockinger,EN,0.0,0
FIN-621,Financial Institutions,doctoral_school,EDFI,3,Written,,Rochet,EN,0.0,0
FIN-620,Game Theory,doctoral_school,EDFI,3,Written,,Dimopoulos,EN,0.0,0
FIN-608,Information and Asset Pricing,doctoral_school,EDFI,3,Written,,Collin Dufresne,EN,0.0,0
FIN-610,International Finance,doctoral_school,EDFI,3,Multiple,,Hau,EN,0.0,0
FIN-601,Theoretical corporate finance,doctoral_school,EDFI,3,Multiple,,"Celentano, Morellec",EN,0.0,0
MGT-618,Computational research methods for social sciences,doctoral_school,EDMT,4,During the semester,,Younge,EN,0.0,0
MGT-621,Microeconomics,doctoral_school,EDMT,4,Written,,Weber,EN,0.0,0
MGT-644,Conducting Qualitative Research,doctoral_school,EDMT,1,Oral,,Crosina,EN,0.0,0
MGT-635,Economics of Innovation and Technological Change,doctoral_school,EDMT,4,Multiple,,"Foray, Various lecturers, Visentin",EN,0.0,0
MGT-690(A),Field Research Project A,doctoral_school,EDMT,4,Project report,,"Foray, Weber",EN,0.0,0
MGT-690(B),Field Research Project B,doctoral_school,EDMT,4,Project report,,"Foray, Weber",EN,0.0,0
MGT-623,"Publishing in Management,  Technology and Innovation",doctoral_school,EDMT,1,Multiple,,"Foray, Gruber, Tucci",EN,0.0,0
MGT-632,Recursive Methods in Macroeconomics,doctoral_school,EDMT,4,Multiple,,Lambertini,EN,0.0,0
MGT-693(E),Swiss Program for Beginning Doctoral Students in Economics - Econometrics - Study Center Gerzensee,doctoral_school,EDMT,7,Multiple,,,EN,0.0,0
MGT-693(A),Swiss Program for Beginning Doctoral Students in Economics - Macroeconomics - Study Center Gerzensee,doctoral_school,EDMT,7,Multiple,,,EN,0.0,0
MGT-693(I),Swiss Program for Beginning Doctoral Students in Economics - Microeconomics - Study Center Gerzensee,doctoral_school,EDMT,7,Multiple,,,EN,0.0,0
PHYS-751,Advanced concepts in particle accelerators,doctoral_school,EDPY,4,Oral presentation,,"Herr, Ischebeck, Pieloni",EN,0.0,0
PHYS-702,Advanced Quantum Field Theory,doctoral_school,EDPY,4,Multiple,,"Bellazzini, Monin",EN,0.0,0
PHYS-744,Advanced Topics in Quantum Sciences and Technologies,doctoral_school,EDPY,4,Oral presentation,,"Brantut, Galland, Savona, Various lecturers",EN,0.0,0
PHYS-643,Astrophysics V : The variable Universe,doctoral_school,EDPY,3,Oral,,Anderson,EN,0.0,0
PHYS-746,Before and Behind the Standard Model,doctoral_school,EDPY,2,Oral,,Wulzer,EN,0.0,0
PHYS-739,Conformal Field theory and Gravity,doctoral_school,EDPY,4,Oral,,"Augusto Penedones Fernandes, Hogervorst, Komatsu, Papadodimas",EN,0.0,0
PHYS-734,Control and Operation of Tokamaks,doctoral_school,EDPY,2,Oral,,"Felici, Moret",EN,0.0,0
PHYS-753,Dynamics of astrophysical fluids and plasmas,doctoral_school,EDPY,4,Oral,,Schober,EN,0.0,0
PHYS-637,Electron Matter Interactions in Transmission Electron Microscopy,doctoral_school,EDPY,2,Oral presentation,,"Alexander, Hébert, La Grange",EN,0.0,0
PHYS-639,Field Theory in Condensed Matter Physics,doctoral_school,EDPY,4,Term paper,,Mudry,EN,0.0,0
PHYS-741,Gauge Theories and the Standard Model,doctoral_school,EDPY,4,Multiple,,"Riembau Saperas, Wulzer",EN,0.0,0
PHYS-636,General aspects of the electronic structure of crystals,doctoral_school,EDPY,2,Oral,,Yevtushynsky,EN,0.0,0
PHYS-726,Introduction to Frustrated Magnetism,doctoral_school,EDPY,2,Oral,,Mila,EN,0.0,0
PHYS-747,Introduction to Metalorganic Vapour Phase Epitaxy of III-V semiconductors,doctoral_school,EDPY,1,Oral,,"Dwir, Grandjean, Leran, Rudra, Zamani",EN,0.0,0
PHYS-731,Magnetic confinement,doctoral_school,EDPY,4,Oral,,"Fasoli, Graves, Loizu Cisquella, Ricci, Sauter, Testa, Tran",EN,0.0,0
PHYS-743,Parallel programming,doctoral_school,EDPY,3,Oral presentation,,"Lanti, Richart",EN,0.0,0
PHYS-645,Physics of random and disordered systems,doctoral_school,EDPY,3,Oral,,Müller,EN,0.0,0
PHYS-732,Plasma Diagnostics in Basic Plasma Physics Devices and Tokamaks: from Principles to Practice,doctoral_school,EDPY,2,Written,,"Furno, Labit, Reimerdes",EN,0.0,0
PHYS-736,Plasma instabilities,doctoral_school,EDPY,4,Multiple,,"Brunner, Graves",EN,0.0,0
PHYS-638,Some aspects of topology in condensed matter physics,doctoral_school,EDPY,4,Term paper,,Mudry,EN,0.0,0
PHYS-745,Spin Dynamics,doctoral_school,EDPY,4,Oral presentation,,"Ansermet, Various lecturers",EN,0.0,0
PHYS-642,Statistical physics for optimization & learning,doctoral_school,EDPY,4,During the semester,,"Krzakala, Loureiro, Saglietti, Zdeborová",EN,0.0,0
PHYS-815,7th Machine learning in HEP Summer School,doctoral_school,EDPY,4,During the semester,,Various lecturers,EN,0.0,0
PHYS-818,EDPY Quantum computing hard- and software 2022,doctoral_school,EDPY,2,Project report,,Savona,EN,0.0,0
PHYS-819,First-principles modelling of defects in solids,doctoral_school,EDPY,1,Project report,,Pasquarello,EN,0.0,0
PHYS-644,Lecture series on advances in Physics,doctoral_school,EDPY,2,Oral,,"Lingenfelder, Various lecturers",EN,0.0,0
PHYS-752,Lecture series on Biomimetics,doctoral_school,EDPY,2,Oral presentation,,"Invited professor(s), Lingenfelder",EN,0.0,0
PHYS-756,Lectures on twisted bilayer graphene,doctoral_school,EDPY,2,Oral presentation,,Kriuchkov,EN,0.0,0
ENG-618,Biomass conversion,doctoral_school,EDEY,2,Project report,,"Maréchal, Viana Ensinas",EN,0.0,0
ENG-601,Digitalization in electricity systems,doctoral_school,EDEY,2,Term paper,,Heymann,EN,0.0,0
CIVIL-603,Energy planning: modeling and decision support systems,doctoral_school,EDEY,3,Project report,,Gnansounou,EN,0.0,0
ENG-634,Field-Based Insights into the Implementation of Renewable Energies,doctoral_school,EDEY,2,Project report,,"Dujic, Paolone, Rufer, Various lecturers",EN,0.0,0
PHYS-600,"Frederic Joliot/Otto Hahn Summer School on nuclear reactors Physics,  fuels and systems",doctoral_school,EDEY,3,Oral,,"Pautz, Various lecturers",EN,0.0,0
ME-602,"Modelling,  optimisation,  design and analysis of integrated energy systems",doctoral_school,EDEY,2,Multiple,,Maréchal,EN,0.0,0
ENG-636,NRG2019: Energy Systems: managing the transition to renewables,doctoral_school,EDEY,2,Written,,"Ballif, Maréchal, Various lecturers",EN,0.0,0
ENG-612,Power electronics for renewable applications,doctoral_school,EDEY,3,Oral presentation,,"Cervone, Dujic",EN,0.0,0
EE-603,Transient and dynamic analysis of electric power systems,doctoral_school,EDEY,3,Written,,"Cherkaoui, Rachidi-Haeri",EN,0.0,0
EE-607,Advanced Methods for Model Identification,doctoral_school,EDEE,4,Project report,,"Frigo, Paolone",EN,0.0,0
DH-602,Human factors in Digital Humanities,doctoral_school,EDDH,2,Term paper,,"Invited lecturers, Rohrmeier",EN,0.0,0
LEARN-600,Introduction to learning sciences I,doctoral_school,EDLS,2,During the semester,,"Dillenbourg, Kapur",EN,0.0,0
LEARN-601,Introduction to learning sciences II,doctoral_school,EDLS,2,During the semester,,"Dillenbourg, Kapur",EN,0.0,0
LEARN-610,Introduction to research methods I,doctoral_school,EDLS,2,During the semester,,"Dillenbourg, Kapur",EN,0.0,0
LEARN-611,Introduction to research methods II,doctoral_school,EDLS,2,During the semester,,"Dillenbourg, Kapur",EN,0.0,0
EE-712,Advanced microwaves for wireless communications,doctoral_school,EDEE,4,Multiple,,Skrivervik Favre,EN,0.0,0
EE-708,Advanced topics in electromagnetic compatibility,doctoral_school,EDEE,2,Oral presentation,,Rachidi-Haeri,EN,0.0,0
EE-608,Deep Learning For Natural Language Processing,doctoral_school,EDEE,4,Multiple,,Henderson,EN,0.0,0
EE-733,Design and Optimization of Internet-of-Things Systems,doctoral_school,EDEE,4,Oral presentation,,"Aminian, Atienza Alonso, Burg",EN,0.0,0
EE-719,Digital Speech and Audio Coding ,doctoral_school,EDEE,4,Multiple,,"Magimai Doss, Motlicek",EN,0.0,0
EE-612,Fundamentals in statistical pattern recognition,doctoral_school,EDEE,4,Multiple,,"Anjos, Canévet, De Freitas Pereira, Marcel",EN,0.0,0
EE-724,Human language technology: applications to information access ,doctoral_school,EDEE,4,Multiple,,Popescu-Belis,EN,0.0,0
EE-714,Nonlinear signal modeling and prediction,doctoral_school,EDEE,4,Multiple,,Vesin,EN,0.0,0
EE-623,Perception and learning from multimodal sensors,doctoral_school,EDEE,4,Written & Oral,,Odobez,EN,0.0,0
EE-726,Sparse stochastic processes,doctoral_school,EDEE,4,Multiple,,Unser,EN,0.0,0
EE-605,Statistical Sequence Processing,doctoral_school,EDEE,4,During the semester,,Bourlard,EN,0.0,0
EE-618,Theory and Methods for Reinforcement Learning,doctoral_school,EDEE,3,Project report,,Cevher,EN,0.0,0
EE-600,Usability engineering,doctoral_school,EDEE,3,Project report,,"Carrara, Lang, Stradolini",EN,0.0,0
EE-804,Essentials of image analysis for scientists,doctoral_school,EDEE,1,Oral presentation,,"Andò, Sage, Unser",EN,0.0,0
ENG-421,Fundamentals in systems engineering,doctoral_school,MTE,5,Winter,During the semester,"Gass, de Weck",EN,0.0,0
MSE-609,21Intro Scanning electron microscopy techniques,doctoral_school,EDMX,1,Written,,"Maeder, Michler",EN,0.0,0
MSE-704,3D Electron Microscopy and FIB-Nanotomography,doctoral_school,EDMX,1,Project report,,"Cantoni, Navratilova",EN,0.0,0
MSE-666,Additive Manufacturing of Metals and Alloys,doctoral_school,EDMX,2,Oral presentation,,"Leinenbach, Logé",EN,0.0,0
MSE-628,"CCMX Advanced Course - Advanced X-ray Diffraction Methods for Coatings: strain,  defects and deformation analysis of thin films",doctoral_school,EDMX,1,Written,,"Dommann, Neels",EN,0.0,0
MSE-653,CCMX Advanced Course - Inorganic Particle Synthesis by Precipitation: From Nanoparticles to Self-organised  Mesocrystals and from Theory to Practice,doctoral_school,EDMX,1,Written,,"Bowen, Niederberger, Testino",EN,0.0,0
MSE-656,CCMX Advanced Course - Instrumented Nanoindentation,doctoral_school,EDMX,1,Written,,"Bushby, Randall",EN,0.0,0
MSE-655,"CCMX - ScopeM Advanced Course - Advanced Characterization of Materials at the Micro,  Nano and Atomic Scales",doctoral_school,EDMX,2,Written,,Various lecturers,EN,0.0,0
MSE-805,CCMX Summer School - Characterisation of Materials,doctoral_school,EDMX,1,Written,,"Michaud, Oveisi, Various lecturers",EN,0.0,0
MSE-667,CCMX Tribology and Surfaces Interactions,doctoral_school,EDMX,2,Written,,"Igual Muñoz, Mischler, Various lecturers",EN,0.0,0
MSE-657,CCMX Winter School - Additive Manufacturing of Metals and the Material Science Behind It,doctoral_school,EDMX,2,Oral presentation,,"Ceriotti, Logé, Various lecturers",EN,0.0,0
MSE-649,Crystal growth by epitaxy,doctoral_school,EDMX,2,Multiple,,Fontcuberta i Morral,EN,0.0,0
MSE-651,Crystallography of structural phase transformations,doctoral_school,EDMX,1,Written,,Cayron,EN,0.0,0
MSE-600,Effects of radiation on materials,doctoral_school,EDMX,2,Oral,,"Bertsch, Dai, Pouchon, Schäublin, Seifert, Spätig",EN,0.0,0
MSE-658,Electrochemistry in Corrosion Research ,doctoral_school,EDMX,1,Project report,,"Mischler, Various lecturers",EN,0.0,0
